Date,Open,High,Low,Close,Adj Close,Volume
31/01/2019,3485.40918,3504.804932,3447.915771,3457.792725,3457.792725,5831198271
01/02/2019,3460.547119,3501.954102,3431.591553,3487.945313,3487.945313,5422926707
02/02/2019,3484.625977,3523.287354,3467.574707,3521.060791,3521.060791,5071623601
03/02/2019,3516.139648,3521.388184,3447.924316,3464.013428,3464.013428,5043937584
04/02/2019,3467.21167,3476.223877,3442.586914,3459.154053,3459.154053,5332718886
05/02/2019,3454.950928,3478.148193,3451.937012,3466.357422,3466.357422,5227549545
06/02/2019,3469.091797,3469.091797,3398.56543,3413.767822,3413.767822,5482196038
07/02/2019,3414.929443,3427.945557,3394.218506,3399.47168,3399.47168,5004962683
08/02/2019,3401.376465,3695.614014,3391.023682,3666.780273,3666.780273,7735623101
09/02/2019,3671.585938,3679.941406,3646.559326,3671.203613,3671.203613,6158833645
10/02/2019,3673.201416,3695.036133,3640.97998,3690.188232,3690.188232,6282256903
11/02/2019,3695.613037,3695.613037,3642.287842,3648.430664,3648.430664,6277056434
12/02/2019,3642.751953,3668.586914,3618.556885,3653.528564,3653.528564,6480384532
13/02/2019,3653.604004,3669.746582,3617.246338,3632.070557,3632.070557,6438903823
14/02/2019,3631.170166,3646.256592,3607.697754,3616.880859,3616.880859,6271044418
15/02/2019,3617.368408,3647.795166,3608.206543,3620.810791,3620.810791,6091952231
16/02/2019,3615.270264,3652.841309,3615.270264,3629.787598,3629.787598,5934744052
17/02/2019,3633.359375,3680.537354,3619.182129,3673.836182,3673.836182,7039512503
18/02/2019,3671.369873,3936.665039,3669.982422,3915.714355,3915.714355,9908216640
19/02/2019,3911.661621,4010.879395,3908.153076,3947.094482,3947.094482,9933626655
20/02/2019,3946.685059,4000.486328,3926.246826,3999.820557,3999.820557,8693373948
21/02/2019,4000.256836,4010.009521,3940.108154,3954.118164,3954.118164,7775128102
22/02/2019,3952.406494,4006.53833,3950.816406,4005.526611,4005.526611,7826525254
23/02/2019,3998.91626,4166.286133,3968.726807,4142.526855,4142.526855,8922258316
24/02/2019,4145.458008,4210.641602,3793.708984,3810.42749,3810.42749,10794227451
25/02/2019,3807.002441,3913.707275,3807.002441,3882.696289,3882.696289,9318796067
26/02/2019,3878.697266,3891.578857,3837.986328,3854.35791,3854.35791,7931218996
27/02/2019,3857.479736,3888.80249,3787.058838,3851.047363,3851.047363,8301309684
28/02/2019,3848.261963,3906.05835,3845.821289,3854.7854,3854.7854,8399767798
01/03/2019,3853.75708,3907.79541,3851.692383,3859.58374,3859.58374,7661247975
02/03/2019,3855.318115,3874.607422,3832.12793,3864.415039,3864.415039,7578786076
03/03/2019,3862.266113,3875.483643,3836.905762,3847.175781,3847.175781,7253558152
04/03/2019,3845.091553,3867.381836,3733.749756,3761.557129,3761.557129,9029175788
05/03/2019,3759.83252,3903.916748,3745.183105,3896.375,3896.375,10174126415
06/03/2019,3897.081055,3919.510498,3871.460693,3903.942627,3903.942627,9175291529
07/03/2019,3903.384766,3939.373291,3894.113037,3911.484375,3911.484375,9584165519
08/03/2019,3913.22583,3950.432129,3875.228516,3901.131592,3901.131592,10638638944
09/03/2019,3894.55249,3987.237793,3892.390381,3963.313721,3963.313721,10796103518
10/03/2019,3966.174316,3966.174316,3924.381104,3951.599854,3951.599854,9713267607
11/03/2019,3953.740234,3966.384766,3889.239014,3905.227295,3905.227295,10125901903
12/03/2019,3903.758301,3926.88916,3863.559082,3909.15625,3909.15625,9809887079
13/03/2019,3913.047363,3926.597656,3891.904297,3906.717285,3906.717285,9469184841
14/03/2019,3905.576904,3946.504395,3901.296875,3924.369141,3924.369141,10480789570
15/03/2019,3926.66333,3968.542969,3914.015381,3960.911133,3960.911133,9394210605
16/03/2019,3963.900146,4077.036377,3961.657471,4048.72583,4048.72583,9856166973
17/03/2019,4047.719482,4054.12207,4006.411133,4025.229004,4025.229004,8221625400
18/03/2019,4029.968506,4071.556641,4009.117188,4032.507324,4032.507324,9646954186
19/03/2019,4032.691895,4082.216064,4023.8125,4071.190186,4071.190186,9344919956
20/03/2019,4070.793945,4089.461914,4031.11084,4087.476318,4087.476318,10175916388
21/03/2019,4083.953857,4097.359863,4005.151367,4029.326904,4029.326904,10831212662
22/03/2019,4028.514648,4053.906738,4021.54248,4023.968262,4023.968262,9252935969
23/03/2019,4022.713379,4049.882568,4015.9646,4035.826416,4035.826416,9578850549
24/03/2019,4035.163574,4040.699707,4006.192871,4022.168213,4022.168213,9144851065
25/03/2019,4024.112793,4038.84082,3934.03125,3963.070557,3963.070557,10359818883
26/03/2019,3969.22876,3985.080811,3944.753174,3985.080811,3985.080811,10707678815
27/03/2019,3984.244873,4087.066162,3977.810547,4087.066162,4087.066162,10897131934
28/03/2019,4087.584473,4094.9021,4040.266357,4069.107178,4069.107178,9353915899
29/03/2019,4068.299805,4113.500977,4034.097168,4098.374512,4098.374512,10918665557
30/03/2019,4092.13623,4296.806641,4053.909668,4106.660156,4106.660156,9732688060
31/03/2019,4105.456055,4113.023438,4094.10083,4105.404297,4105.404297,9045122443
01/04/2019,4105.362305,4164.953125,4096.901367,4158.183105,4158.183105,10157794171
02/04/2019,4156.919434,4905.95459,4155.316895,4879.87793,4879.87793,21315047816
03/04/2019,4879.958008,5307.003418,4876.621094,4973.021973,4973.021973,22899891582
04/04/2019,4971.307617,5063.159668,4836.793945,4922.798828,4922.798828,18251810240
05/04/2019,4922.806152,5053.509766,4919.491699,5036.681152,5036.681152,16837325387
06/04/2019,5036.792969,5205.821777,4992.222168,5059.817383,5059.817383,16929795194
07/04/2019,5062.793945,5235.186523,5050.412109,5198.896973,5198.896973,16655416140
08/04/2019,5199.835449,5318.836426,5148.211914,5289.770996,5289.770996,17154113634
09/04/2019,5289.917969,5289.917969,5167.418945,5204.958496,5204.958496,14722104361
10/04/2019,5204.105469,5421.651367,5193.382324,5324.551758,5324.551758,15504590933
11/04/2019,5325.081543,5354.225586,5017.296387,5064.487793,5064.487793,16555616019
12/04/2019,5061.200684,5103.274414,4955.852539,5089.539063,5089.539063,13675206312
13/04/2019,5088.850098,5127.12207,5061.589355,5096.586426,5096.586426,10823289598
14/04/2019,5095.758789,5184.016113,5053.568359,5167.722168,5167.722168,10391952498
15/04/2019,5167.321777,5196.606934,5024.069336,5067.108398,5067.108398,12290155061
16/04/2019,5066.577637,5238.945313,5055.194824,5235.55957,5235.55957,11618660197
17/04/2019,5236.135254,5274.275391,5219.205566,5251.937988,5251.937988,12438480677
18/04/2019,5251.480469,5319.986328,5250.506836,5298.385742,5298.385742,13256489918
19/04/2019,5298.154297,5336.680176,5233.334961,5303.8125,5303.8125,13780238655
20/04/2019,5304.160645,5358.490723,5295.87793,5337.88623,5337.88623,13169647522
21/04/2019,5335.878906,5359.924805,5257.339355,5314.53125,5314.53125,13731844223
22/04/2019,5312.494629,5422.6875,5280.276855,5399.365234,5399.365234,14601631648
23/04/2019,5399.365723,5633.802246,5389.408691,5572.362305,5572.362305,15867308108
24/04/2019,5571.508301,5642.044434,5418.263184,5464.866699,5464.866699,17048033399
25/04/2019,5466.524414,5542.238281,5181.338867,5210.515625,5210.515625,15330283408
26/04/2019,5210.304688,5383.634277,5177.368652,5279.348145,5279.348145,16812108040
27/04/2019,5279.471191,5310.75,5233.635742,5268.291016,5268.291016,13111274675
28/04/2019,5271.746582,5326.231934,5255.683594,5285.13916,5285.13916,12819992056
29/04/2019,5284.858398,5311.274902,5216.487793,5247.352539,5247.352539,13735490672
30/04/2019,5247.726074,5363.257324,5224.189941,5350.726563,5350.726563,13878964574
01/05/2019,5350.914551,5418.003906,5347.645996,5402.697266,5402.697266,13679528236
02/05/2019,5402.422852,5522.262695,5394.217285,5505.283691,5505.283691,14644460907
03/05/2019,5505.552246,5865.881836,5490.20166,5768.289551,5768.289551,18720780006
04/05/2019,5769.202637,5886.893555,5645.469238,5831.16748,5831.16748,17567780766
05/05/2019,5831.068359,5833.862793,5708.035156,5795.708496,5795.708496,14808830723
06/05/2019,5791.693359,5802.95752,5653.6875,5746.807129,5746.807129,15737171804
07/05/2019,5745.599121,5988.178223,5741.395996,5829.501465,5829.501465,18026409033
08/05/2019,5849.481445,5989.980957,5794.71582,5982.45752,5982.45752,15320605300
09/05/2019,5982.316406,6183.039063,5982.316406,6174.528809,6174.528809,16784645411
10/05/2019,6175.822754,6434.617676,6161.519043,6378.849121,6378.849121,19419875368
11/05/2019,6379.666992,7333.00293,6375.69873,7204.771484,7204.771484,28867562329
12/05/2019,7203.507324,7503.87207,6815.770996,6972.371582,6972.371582,27773333680
13/05/2019,6971.178223,8047.413086,6898.282227,7814.915039,7814.915039,28677672181
14/05/2019,7807.884277,8268.712891,7696.391113,7994.416016,7994.416016,32031452227
15/05/2019,7989.374512,8216.423828,7899.106934,8205.167969,8205.167969,28344112920
16/05/2019,8194.500977,8320.824219,7729.608398,7884.90918,7884.90918,33167197581
17/05/2019,7886.925781,7929.145508,7038.124512,7343.895508,7343.895508,30066644905
18/05/2019,7341.664551,7447.271973,7251.504395,7271.208008,7271.208008,21354286562
19/05/2019,7267.962891,8261.941406,7267.962891,8197.689453,8197.689453,25902422040
20/05/2019,8196.923828,8200.967773,7678.781738,7978.309082,7978.309082,23843404340
21/05/2019,7977.969238,8062.167969,7843.339844,7963.327637,7963.327637,25127245056
22/05/2019,7956.291992,7997.612305,7615.987305,7680.066406,7680.066406,24719473175
23/05/2019,7677.269043,7943.791504,7533.196777,7881.84668,7881.84668,24457107820
24/05/2019,7881.695313,8140.719727,7824.44873,7987.371582,7987.371582,25919126991
25/05/2019,7991.885254,8117.925781,7965.976074,8052.543945,8052.543945,22256813107
26/05/2019,8055.206055,8687.520508,7924.67041,8673.21582,8673.21582,26677970091
27/05/2019,8674.072266,8907.174805,8668.705078,8805.77832,8805.77832,27949839564
28/05/2019,8802.757813,8807.016602,8634.72168,8719.961914,8719.961914,24226919267
29/05/2019,8718.591797,8755.852539,8482.728516,8659.487305,8659.487305,23473479966
30/05/2019,8661.760742,9008.314453,8221.273438,8319.472656,8319.472656,29246528551
31/05/2019,8320.286133,8586.65918,8172.550781,8574.501953,8574.501953,25365190957
01/06/2019,8573.839844,8625.600586,8481.578125,8564.016602,8564.016602,22488303544
02/06/2019,8565.473633,8809.303711,8561.235352,8742.958008,8742.958008,20266216022
03/06/2019,8741.74707,8743.5,8204.185547,8208.995117,8208.995117,22004511436
04/06/2019,8210.985352,8210.985352,7564.48877,7707.770996,7707.770996,24609731549
05/06/2019,7704.343262,7901.849121,7668.668457,7824.231445,7824.231445,21760923463
06/06/2019,7819.633301,7937.34082,7571.471191,7822.023438,7822.023438,19474611077
07/06/2019,7826.901367,8126.15332,7788.373535,8043.951172,8043.951172,19141423231
08/06/2019,8036.774902,8076.891113,7837.61084,7954.12793,7954.12793,16522722810
09/06/2019,7949.674805,7975.974121,7583.219727,7688.077148,7688.077148,16610726547
10/06/2019,7692.284668,8031.909668,7586.730957,8000.32959,8000.32959,18689275117
11/06/2019,8004.243652,8026.394043,7772.803711,7927.714355,7927.714355,17107279932
12/06/2019,7925.434082,8196.648438,7862.359863,8145.857422,8145.857422,19034432883
13/06/2019,8145.54541,8311.567383,8087.061035,8230.923828,8230.923828,18669407147
14/06/2019,8230.898438,8710.636719,8183.393066,8693.833008,8693.833008,19831162906
15/06/2019,8689.746094,8859.12793,8618.395508,8838.375,8838.375,18371033226
16/06/2019,8841.44043,9335.867188,8814.556641,8994.488281,8994.488281,23348550311
17/06/2019,8988.923828,9416.407227,8988.923828,9320.352539,9320.352539,15562951919
18/06/2019,9335.466797,9348.374023,9004.901367,9081.762695,9081.762695,15848210536
19/06/2019,9078.727539,9299.621094,9070.395508,9273.521484,9273.521484,15546809946
20/06/2019,9273.060547,9594.419922,9232.484375,9527.160156,9527.160156,17846823784
21/06/2019,9525.074219,10144.55664,9525.074219,10144.55664,10144.55664,20624008643
22/06/2019,10175.92383,11157.3457,10107.03516,10701.69141,10701.69141,29995204861
23/06/2019,10696.69141,11246.14453,10556.0957,10855.37109,10855.37109,20998326502
24/06/2019,10853.74414,11065.89648,10610.42773,11011.10254,11011.10254,19271652365
25/06/2019,11007.20215,11790.91699,11007.20215,11790.91699,11790.91699,24879684533
26/06/2019,11778.58106,13796.48926,11755.59766,13016.23145,13016.23145,45105733173
27/06/2019,13017.125,13311.14453,10491.85254,11182.80664,11182.80664,39977475223
28/06/2019,11162.16797,12445.17481,10914.49512,12407.33203,12407.33203,35087757766
29/06/2019,12400.76367,12400.91016,11508.37891,11959.37109,11959.37109,29923961128
30/06/2019,11931.99121,12178.38379,10799.00879,10817.15527,10817.15527,27256473494
01/07/2019,10796.93066,11206.43945,10089.31445,10583.13477,10583.13477,29378589324
02/07/2019,10588.68359,10912.18848,9737.884766,10801.67773,10801.67773,31015895223
03/07/2019,10818.15625,11968.07813,10818.15625,11961.26953,11961.26953,30796494294
04/07/2019,11972.71875,12006.0752,11166.56934,11215.4375,11215.4375,25920294033
05/07/2019,11203.10254,11395.66113,10874.96484,10978.45996,10978.45996,23838480210
06/07/2019,10982.54395,11620.96484,10982.54395,11208.55078,11208.55078,21092024306
07/07/2019,11217.61621,11541.62012,11148.80469,11450.84668,11450.84668,19369044277
08/07/2019,11446.59668,12345.83301,11393.37402,12285.95801,12285.95801,23482551458
09/07/2019,12284.32617,12779.13184,12233.26172,12573.8125,12573.8125,28167921523
10/07/2019,12571.53711,13129.5293,11710.97852,12156.5127,12156.5127,33627574244
11/07/2019,12139.71387,12144.62305,11158.92285,11358.66211,11358.66211,28595327690
12/07/2019,11354.29981,11905.48731,11179.14453,11815.98633,11815.98633,23534692797
13/07/2019,11813.12695,11841.95703,10908.47949,11392.37891,11392.37891,21042616384
14/07/2019,11381.02051,11451.2041,10234.57617,10256.05859,10256.05859,22486000001
15/07/2019,10257.83887,11052.7666,9992.006836,10895.08984,10895.08984,25384047207
16/07/2019,10896.65332,10996.63281,9448.106445,9477.641602,9477.641602,24151199070
17/07/2019,9471.213867,9963.134766,9163.134766,9693.802734,9693.802734,24569921549
18/07/2019,9698.50293,10736.84277,9376.798828,10666.48242,10666.48242,25187024648
19/07/2019,10653.95606,10716.98047,10229.62891,10530.73242,10530.73242,20727426310
20/07/2019,10525.81934,11048.66211,10451.27637,10767.13965,10767.13965,20206615155
21/07/2019,10777.5293,10841.8877,10389.59961,10599.10547,10599.10547,17130580467
22/07/2019,10596.94824,10651.79102,10154.92188,10343.10645,10343.10645,16334414913
23/07/2019,10346.74805,10346.74805,9883.594727,9900.767578,9900.767578,17851916995
24/07/2019,9887.730469,9908.796875,9614.306641,9811.925781,9811.925781,17398734322
25/07/2019,9809.09668,10154.25391,9773.957031,9911.841797,9911.841797,15821952090
26/07/2019,9913.126953,9916.517578,9717.982422,9870.303711,9870.303711,14495714483
27/07/2019,9871.165039,10167.32031,9411.521484,9477.677734,9477.677734,16817809536
28/07/2019,9491.626953,9575.544922,9252.296875,9552.860352,9552.860352,13738687093
29/07/2019,9548.178711,9681.648438,9472.948242,9519.145508,9519.145508,13791445323
30/07/2019,9522.329102,9701.759766,9437.335938,9607.423828,9607.423828,13829811132
31/07/2019,9604.050781,10085.62793,9598.097656,10085.62793,10085.62793,16631520648
01/08/2019,10077.44238,10446.91992,9922.019531,10399.66895,10399.66895,17165337858
02/08/2019,10402.04297,10657.95313,10371.01367,10518.17481,10518.17481,17489094082
03/08/2019,10519.27832,10946.78125,10503.50488,10821.72656,10821.72656,15352685061
04/08/2019,10821.63281,11009.20703,10620.27832,10970.18457,10970.18457,16530894787
05/08/2019,10960.73535,11895.0918,10960.73535,11805.65332,11805.65332,23875988832
06/08/2019,11811.54492,12273.82129,11290.73145,11478.16895,11478.16895,23635107660
07/08/2019,11476.19336,12036.99023,11433.70117,11941.96875,11941.96875,22194988641
08/08/2019,11954.04004,11979.41992,11556.16797,11966.40723,11966.40723,19481591730
09/08/2019,11953.46973,11970.45801,11709.74512,11862.93652,11862.93652,18339989960
10/08/2019,11861.55664,11915.65527,11323.89844,11354.02441,11354.02441,18125355447
11/08/2019,11349.74023,11523.5791,11248.29492,11523.5791,11523.5791,15774371518
12/08/2019,11528.18945,11528.18945,11320.95117,11382.61621,11382.61621,13647198229
13/08/2019,11385.05273,11420.04981,10830.32715,10895.83008,10895.83008,16681503537
14/08/2019,10889.48731,10889.55664,10028.13574,10051.7041,10051.7041,19990838300
15/08/2019,10038.42188,10437.41113,9675.316406,10311.5459,10311.5459,22899115082
16/08/2019,10319.41992,10524.34961,9855.478516,10374.33887,10374.33887,20228207096
17/08/2019,10358.72266,10452.625,10086.69824,10231.74414,10231.74414,13778035685
18/08/2019,10233.00586,10487.07031,10119.09473,10345.81055,10345.81055,12999813869
19/08/2019,10350.2832,10916.05371,10313.2041,10916.05371,10916.05371,16038264603
20/08/2019,10916.34668,10947.04199,10618.96094,10763.23242,10763.23242,15053082175
21/08/2019,10764.57227,10798.72949,9962.72168,10138.04981,10138.04981,19473084768
22/08/2019,10142.52148,10232.99609,9831.462891,10131.05566,10131.05566,17097508856
23/08/2019,10136.30957,10442.44336,10078.19238,10407.96484,10407.96484,15627023886
24/08/2019,10407.64453,10418.02051,9982.296875,10159.96094,10159.96094,15451030650
25/08/2019,10160.73731,10304.62207,10008.78906,10138.51758,10138.51758,14153856610
26/08/2019,10126.29981,10512.32813,10126.29981,10370.82031,10370.82031,18438654080
27/08/2019,10372.82617,10381.32813,10087.30078,10185.5,10185.5,14762609503
28/08/2019,10203.42676,10279.36621,9716.65625,9754.422852,9754.422852,17603790323
29/08/2019,9756.786133,9756.786133,9421.629883,9510.200195,9510.200195,17045878501
30/08/2019,9514.844727,9656.124023,9428.302734,9598.173828,9598.173828,13595263986
31/08/2019,9597.539063,9673.220703,9531.799805,9630.664063,9630.664063,11454806419
01/09/2019,9630.592773,9796.755859,9582.944336,9757.970703,9757.970703,11445355859
02/09/2019,9757.473633,10396.5918,9730.650391,10346.76074,10346.76074,17248102294
03/09/2019,10345.72559,10736.10449,10308.54785,10623.54004,10623.54004,19384917989
04/09/2019,10621.18066,10762.64453,10434.70996,10594.49316,10594.49316,16742664769
05/09/2019,10588.18359,10627.26953,10516.41797,10575.5332,10575.5332,14551239508
06/09/2019,10578.19824,10898.76172,10292.29981,10353.30273,10353.30273,19536574783
07/09/2019,10353.93164,10558.67383,10348.91895,10517.25488,10517.25488,15307366476
08/09/2019,10518.11426,10595.6377,10409.09082,10441.27637,10441.27637,13670567493
09/09/2019,10443.22852,10450.31152,10144.92969,10334.97461,10334.97461,17595943368
10/09/2019,10336.4082,10394.35352,10020.57324,10115.97559,10115.97559,14906809639
11/09/2019,10123.03516,10215.94824,9980.776367,10178.37207,10178.37207,15428063426
12/09/2019,10176.81934,10442.25391,10099.24219,10410.12695,10410.12695,15323563925
13/09/2019,10415.36231,10441.48926,10226.59668,10360.54688,10360.54688,14109864675
14/09/2019,10345.40332,10422.13379,10291.69434,10358.04883,10358.04883,13468713124
15/09/2019,10356.46582,10387.03516,10313.09277,10347.71289,10347.71289,12043433567
16/09/2019,10347.22266,10386.86719,10189.74414,10276.79395,10276.79395,15160167779
17/09/2019,10281.51367,10296.77148,10199.73926,10241.27246,10241.27246,15304603363
18/09/2019,10247.7959,10275.92871,10191.46973,10198.24805,10198.24805,16169268880
19/09/2019,10200.49609,10295.66895,9851.692383,10266.41504,10266.41504,19937691247
20/09/2019,10266.31836,10285.87207,10132.18652,10181.6416,10181.6416,14734189639
21/09/2019,10183.64844,10188.09766,10000.70801,10019.7168,10019.7168,13425266806
22/09/2019,10024.11523,10074.44434,9922.533203,10070.39258,10070.39258,13199651698
23/09/2019,10067.96289,10074.23828,9727.143555,9729.324219,9729.324219,15144925408
24/09/2019,9729.321289,9804.317383,8370.801758,8620.566406,8620.566406,25002886689
25/09/2019,8603.428711,8744.828125,8325.396484,8486.993164,8486.993164,21744728353
26/09/2019,8487.669922,8515.685547,7895.629395,8118.967773,8118.967773,19258205289
27/09/2019,8113.101074,8271.520508,7965.922852,8251.845703,8251.845703,16408941156
28/09/2019,8251.273438,8285.617188,8125.431641,8245.915039,8245.915039,14141152736
29/09/2019,8246.037109,8261.707031,7990.49707,8104.185547,8104.185547,13034629109
30/09/2019,8104.226563,8314.231445,7830.758789,8293.868164,8293.868164,17115474183
01/10/2019,8299.720703,8497.692383,8232.679688,8343.276367,8343.276367,15305343413
02/10/2019,8344.212891,8393.041992,8227.695313,8393.041992,8393.041992,13125712443
03/10/2019,8390.774414,8414.227539,8146.437012,8259.992188,8259.992188,13668823409
04/10/2019,8259.494141,8260.055664,8151.236816,8205.939453,8205.939453,13139456229
05/10/2019,8210.149414,8215.526367,8071.120605,8151.500488,8151.500488,12200497197
06/10/2019,8149.876953,8161.410156,7958.850586,7988.155762,7988.155762,13160830305
07/10/2019,7989.120605,8308.450195,7905.766113,8245.623047,8245.623047,18009742607
08/10/2019,8246.849609,8332.714844,8185.763184,8228.783203,8228.783203,15592264032
09/10/2019,8229.84082,8627.706055,8169.298828,8595.740234,8595.740234,19384942333
10/10/2019,8585.280273,8625.272461,8471.933594,8586.473633,8586.473633,17618660671
11/10/2019,8585.262695,8721.780273,8316.181641,8321.756836,8321.756836,19604381101
12/10/2019,8315.665039,8415.242188,8313.34082,8336.555664,8336.555664,14532641605
13/10/2019,8336.902344,8470.988281,8276.612305,8321.005859,8321.005859,13808286059
14/10/2019,8320.832031,8390.208984,8284.130859,8374.686523,8374.686523,15151387859
15/10/2019,8373.458008,8410.714844,8182.706543,8205.369141,8205.369141,15220412632
16/10/2019,8204.674805,8216.8125,7985.089844,8047.526855,8047.526855,16071646996
17/10/2019,8047.8125,8134.831543,8000.942871,8103.911133,8103.911133,14313052244
18/10/2019,8100.933594,8138.413574,7902.164063,7973.20752,7973.20752,15651592610
19/10/2019,7973.803711,8082.629395,7944.776855,7988.560547,7988.560547,13797825640
20/10/2019,7997.807129,8281.818359,7949.439453,8222.078125,8222.078125,15504249442
21/10/2019,8225.115234,8296.694336,8196.416016,8243.720703,8243.720703,15868748866
22/10/2019,8243.402344,8296.651367,8074.462891,8078.203125,8078.203125,16803377857
23/10/2019,8076.228516,8092.999512,7469.322754,7514.671875,7514.671875,21942878958
24/10/2019,7509.728027,7532.867676,7446.98877,7493.48877,7493.48877,16268708849
25/10/2019,7490.703125,8691.540039,7479.984375,8660.700195,8660.700195,28705065488
26/10/2019,8667.577148,10021.74414,8662.62207,9244.972656,9244.972656,44496255609
27/10/2019,9241.707031,9749.529297,9112.541992,9551.714844,9551.714844,32593129501
28/10/2019,9565.101563,9805.118164,9256.148438,9256.148438,9256.148438,30948255332
29/10/2019,9248.44043,9516.180664,9232.648438,9427.6875,9427.6875,28426779937
30/10/2019,9422.462891,9426.874023,9085.370117,9205.726563,9205.726563,27706531577
31/10/2019,9202.458008,9383.161133,9028.717773,9199.584961,9199.584961,26583653947
01/11/2019,9193.992188,9275.657227,9132.047852,9261.104492,9261.104492,24324691031
02/11/2019,9259.783203,9377.486328,9249.587891,9324.717773,9324.717773,21242676385
03/11/2019,9324.787109,9379.806641,9141.251953,9235.354492,9235.354492,21132220847
04/11/2019,9235.607422,9505.051758,9191.485352,9412.612305,9412.612305,26170255634
05/11/2019,9413.004883,9457.417969,9256.931641,9342.527344,9342.527344,26198609048
06/11/2019,9340.864258,9423.237305,9305.90918,9360.879883,9360.879883,23133895765
07/11/2019,9352.393555,9368.476563,9202.353516,9267.561523,9267.561523,22700383839
08/11/2019,9265.368164,9272.759766,8775.53418,8804.880859,8804.880859,24333037836
09/11/2019,8809.46875,8891.818359,8793.163086,8813.582031,8813.582031,17578630606
10/11/2019,8812.489258,9103.826172,8806.162109,9055.526367,9055.526367,20587919881
11/11/2019,9056.917969,9081.279297,8700.608398,8757.788086,8757.788086,20265510765
12/11/2019,8759.751953,8853.768555,8685.427734,8815.662109,8815.662109,20309769107
13/11/2019,8812.033203,8836.841797,8761.651367,8808.262695,8808.262695,17545755405
14/11/2019,8811.936523,8826.943359,8692.551758,8708.094727,8708.094727,19084739975
15/11/2019,8705.708008,8730.873047,8484.84375,8491.992188,8491.992188,21796856471
16/11/2019,8491.166016,8591.99707,8473.973633,8550.760742,8550.760742,16495389808
17/11/2019,8549.470703,8727.789063,8500.967773,8577.975586,8577.975586,18668638897
18/11/2019,8573.980469,8653.280273,8273.573242,8309.286133,8309.286133,21579470673
19/11/2019,8305.134766,8408.516602,8099.963379,8206.145508,8206.145508,21083613816
20/11/2019,8203.613281,8237.240234,8010.511719,8027.268066,8027.268066,20764300437
21/11/2019,8023.644531,8110.098145,7597.381836,7642.75,7642.75,22514243371
22/11/2019,7643.569336,7697.382813,6936.706543,7296.577637,7296.577637,34242315785
23/11/2019,7296.164551,7442.258789,7151.417969,7397.796875,7397.796875,21008924418
24/11/2019,7398.633789,7408.577148,7029.289063,7047.916992,7047.916992,30433517289
25/11/2019,7039.977051,7319.856934,6617.166992,7146.133789,7146.133789,42685231262
26/11/2019,7145.15918,7320.230469,7098.572266,7218.371094,7218.371094,21129505542
27/11/2019,7220.880859,7619.693359,6974.174316,7531.663574,7531.663574,23991412764
28/11/2019,7536.820313,7730.072754,7454.121582,7463.105957,7463.105957,19050116751
29/11/2019,7466.727051,7781.179688,7460.756348,7761.243652,7761.243652,19709695456
30/11/2019,7764.057129,7836.102051,7515.849609,7569.629883,7569.629883,17158194786
01/12/2019,7571.616211,7571.616211,7291.341797,7424.29248,7424.29248,18720708479
02/12/2019,7424.036133,7474.818848,7233.399414,7321.988281,7321.988281,17082040706
03/12/2019,7323.975586,7418.858887,7229.356934,7320.145508,7320.145508,14797485769
04/12/2019,7320.125,7539.784668,7170.922852,7252.034668,7252.034668,21664240918
05/12/2019,7253.241699,7743.431641,7232.676758,7448.307617,7448.307617,18816085231
06/12/2019,7450.561523,7546.996582,7392.175293,7546.996582,7546.996582,18104466307
07/12/2019,7547.265625,7589.95166,7525.711426,7556.237793,7556.237793,15453520564
08/12/2019,7551.338867,7634.606445,7476.091309,7564.345215,7564.345215,15409908086
09/12/2019,7561.79541,7618.091797,7365.985352,7400.899414,7400.899414,17872021272
10/12/2019,7397.134277,7424.022949,7246.043945,7278.119629,7278.119629,18249031195
11/12/2019,7277.197754,7324.15625,7195.527344,7217.427246,7217.427246,16350490689
12/12/2019,7216.73877,7266.639648,7164.741211,7243.134277,7243.134277,18927080224
13/12/2019,7244.662109,7293.560547,7227.122559,7269.68457,7269.68457,17125736940
14/12/2019,7268.902832,7308.836426,7097.208984,7124.673828,7124.673828,17137029730
15/12/2019,7124.239746,7181.075684,6924.375977,7152.301758,7152.301758,16881129804
16/12/2019,7153.663086,7171.168945,6903.682617,6932.480469,6932.480469,20213265950
17/12/2019,6931.31543,6964.075195,6587.974121,6640.515137,6640.515137,22363804217
18/12/2019,6647.698242,7324.984863,6540.049316,7276.802734,7276.802734,31836522778
19/12/2019,7277.59082,7346.602539,7041.381836,7202.844238,7202.844238,25904604416
20/12/2019,7208.636719,7257.921875,7086.124023,7218.816406,7218.816406,22633815180
21/12/2019,7220.59375,7223.226074,7112.73584,7191.158691,7191.158691,19312552168
22/12/2019,7191.188477,7518.033203,7167.179199,7511.588867,7511.588867,23134537956
23/12/2019,7508.902344,7656.17627,7326.192383,7355.628418,7355.628418,27831788041
24/12/2019,7354.393066,7535.716797,7269.528809,7322.532227,7322.532227,22991622105
25/12/2019,7325.755859,7357.02002,7220.991211,7275.155762,7275.155762,21559505149
26/12/2019,7274.799316,7388.302734,7200.386719,7238.966797,7238.966797,22787010034
27/12/2019,7238.141113,7363.529297,7189.934082,7290.088379,7290.088379,22777360996
28/12/2019,7289.03125,7399.041016,7286.905273,7317.990234,7317.990234,21365673026
29/12/2019,7317.647461,7513.948242,7279.865234,7422.652832,7422.652832,22445257702
